8000 193776
2619 3100 2.522690
2619 3124 2.905614
2619 3125 8.052032
2619 3127 2.694365
2619 3133 2.481429
2619 3146 5.137062
2619 3162 8.023535
2619 3169 3.863002
2619 3174 1.555360
2619 3179 5.425492
2619 3202 7.254642
2619 3518 5.396753
2619 3727 7.365945
2619 3744 2.383362
2619 3918 7.254096
2619 3970 1.312330
2619 3999 2.591127
2619 4012 5.760823
2619 4174 9.533409
2619 4599 1.598016
2619 4600 1.763198
2619 5333 4.233533
2619 5424 6.605905
2619 5668 8.566057
2619 5679 5.867755
2619 5682 4.402523
2619 5905 7.619624
2619 5908 6.505001
2619 7147 2.448779
2620 140 4.745088
2620 233 7.990972
2620 735 3.239783
2620 736 9.421898
2620 1320 6.439911
2620 2588 6.243935
2620 2598 8.563147
2620 2633 6.525302
2620 2685 2.536419
2620 3275 9.688538
2620 3382 6.256942
2620 3495 7.048245
2620 3958 5.467195
2621 140 8.463688
2621 233 6.444482
2621 241 6.423309
2621 383 4.782447
2621 1010 1.911225
2621 1013 1.177908
2621 1017 9.029871
2621 1314 1.480470
2621 1320 2.302033
2621 2583 7.009055
2621 2610 1.744992
2621 2625 5.999298
2621 2628 7.019248
2621 2630 1.301317
2621 2635 4.278652
2621 2682 8.875040
2621 2707 4.780309
2621 3051 9.737620
2621 3295 6.865652
2621 3605 4.558824
2621 4600 5.586348
2621 4734 5.620823
2621 4776 9.201990
2621 5665 6.530379
2621 5666 2.821936
2622 213 6.244739
2622 233 6.926177
2622 263 3.732591
2622 292 7.425938
2622 301 7.521184
2622 355 5.636382
2622 385 9.027441
2622 416 6.183354
2622 440 6.072348
2622 481 8.941014
2622 530 9.122932
2622 543 2.040466
2622 560 6.451939
2622 586 9.689370
2622 596 6.016714
2622 639 2.258102
2622 734 4.898577
2622 780 5.190620
2622 851 1.946846
2622 1122 3.837155
2622 1139 4.878054
2622 1330 9.446899
2622 2049 8.433112
2622 2056 9.534577
2622 2066 6.865042
2622 2571 4.510397
2622 2596 5.982769
2622 2623 3.817170
2622 2624 8.158923
2622 2644 8.687562
2622 2645 7.305753
2622 2646 4.151384
2622 3161 6.614230
2622 4611 3.576211
2622 4614 5.957995
2622 4615 4.262061
2622 5212 4.079968
2622 5213 3.030569
2622 5215 4.830997
2622 5256 5.607232
2622 5306 7.357964
2622 5676 4.812950
2622 5681 6.040491
2622 5733 1.959132
2622 6061 1.929318
2622 6144 9.108620
2622 6718 7.669867
2623 213 7.404085
2623 233 6.419484
2623 355 4.332740
2623 458 2.320023
2623 1330 1.732599
2623 1775 3.379589
2623 2571 1.379634
2623 2596 3.405091
2623 2622 4.028926
2623 2624 9.451887
2623 2646 3.653460
2623 4611 9.412583
2623 4614 9.311425
2623 4615 5.479539
2623 4736 7.602937
2623 5194 8.877077
2623 5208 9.872442
2623 5212 6.004562
2623 5213 7.156186
2623 5215 8.916455
2623 5306 1.717866
2623 5315 1.193657
2623 5318 7.917737
2623 5352 3.902305
2623 5401 5.896889
2624 233 1.560126
2624 355 8.970516
2624 1330 5.204188
2624 2571 1.147069
2624 2596 6.058528
2624 2622 5.357949
2624 2623 1.863061
2624 4614 5.594453
2625 140 7.482943
2625 233 5.928783
2625 241 5.835751
2625 255 1.089172
2625 299 5.583089
2625 383 4.097979
2625 416 4.914895
2625 593 5.303482
2625 772 6.347923
2625 1184 2.323030
2625 1314 9.955270
2625 1320 9.337171
2625 1338 2.894267
2625 1602 4.440429
2625 2078 4.223821
2625 2621 6.830014
2625 2626 8.683025
2625 2627 9.316404
2625 2704 1.646108
2625 2707 9.422676
2625 3109 1.639824
2625 3157 6.027176
2625 3245 2.715455
2625 3246 8.430706
2625 3410 1.479552
2625 3561 9.898200
2625 3581 9.654815
2625 3640 2.652288
2625 4007 5.446419
2625 4013 2.989586
2626 140 8.456325
2626 233 7.504470
2626 255 8.534178
2626 383 1.983791
2626 416 1.675524
2626 652 5.675747
2626 1314 9.009007
2626 1320 5.142726
2626 2572 8.633437
2626 2625 4.926573
2626 2627 5.443407
2626 2640 2.063916
2626 2683 9.362781
2626 3174 5.553848
2626 3386 2.156381
2626 3410 7.658164
2627 233 7.221399
2627 416 3.074956
2627 1314 1.116425
2627 1320 1.692022
2627 2625 1.802964
2627 2626 2.230943
2627 2702 3.020473
2628 140 6.330681
2628 180 6.502030
2628 225 4.998527
2628 233 5.198625
2628 241 3.120379
2628 255 4.870847
2628 299 8.906839
2628 315 7.388388
2628 354 8.585421
2628 355 4.026331
2628 360 1.523192
2628 383 8.499740
2628 406 4.529195
2628 425 6.916135
2628 593 9.522529
2628 1313 2.172236
2628 1314 6.167657
2628 1320 6.295370
2628 2572 7.501571
2628 2574 2.435034
2628 2583 9.041158
2628 2587 7.558317
2628 2588 9.163693
2628 2621 9.122261
2628 2629 9.119099
2628 2630 2.202620
2628 2657 4.400542
2628 2668 8.485900
2628 2697 5.148410
2628 2698 1.367155
2628 2704 4.455083
2628 3157 7.573047
2628 3226 6.782551
2628 3295 8.197570
2628 3435 3.686222
2628 3436 2.887467
2628 3491 1.621297
2628 3605 2.041630
2628 3640 2.305581
2628 3691 6.210483
2629 140 8.569018
2629 180 6.270967
2629 225 5.673000
2629 233 5.731043
2629 241 4.725651
2629 354 7.946119
2629 1314 8.289533
2629 1320 3.891629
2629 2272 8.971326
2629 2628 2.754273
2629 2697 8.952772
2629 3323 2.941422
2629 3470 5.762372
2629 3485 5.488552
2629 3486 2.276191
2629 3679 8.771253
2629 3688 6.825184
2629 3966 6.460594
2630 9 3.024627
2630 69 2.916658
2630 127 6.128745
2630 140 6.085763
2630 151 7.123966
2630 175 9.095595
2630 180 3.239508
2630 225 9.764616
2630 233 9.208812
2630 241 4.148582
2630 299 8.080393
2630 335 3.340342
2630 336 5.644675
2630 353 8.872782
2630 354 6.907607
2630 355 9.228956
2630 383 8.736911
2630 416 1.354306
2630 438 5.548444
2630 652 2.428056
2630 735 8.549353
2630 736 2.041722
2630 773 5.249951
2630 969 5.017851
2630 971 6.521664
2630 982 7.007332
2630 989 7.114633
2630 995 1.397753
2630 1005 1.342415
2630 1011 6.239314
2630 1016 3.607642
2630 1019 4.609674
2630 1161 6.929881
2630 1308 7.456454
2630 1314 4.606642
2630 1320 1.458708
2630 1327 4.856853
2630 1330 8.441838
2630 2160 1.110475
2630 2261 7.012204
2630 2272 2.437509
2630 2279 5.191440
2630 2501 8.900580
2630 2569 4.580196
2630 2572 9.184050
2630 2574 3.905923
2630 2583 1.956719
2630 2610 1.530210
2630 2615 4.547318
2630 2616 4.476908
2630 2621 3.420309
2630 2628 5.734988
2630 2633 4.104309
2630 2635 2.987485
2630 2655 4.287536
2630 2660 2.388970
2630 2666 1.159312
2630 2667 5.145360
2630 2668 6.515101
2630 2671 3.770802
2630 2682 8.218074
2630 2683 5.282134
2630 2705 9.006401
2630 3077 3.459709
2630 3135 2.977234
2630 3186 7.502183
2630 3244 4.566036
2630 3247 5.377260
2630 3248 6.231032
2630 3251 9.873680
2630 3253 4.528105
2630 3255 9.874520
2630 3256 8.439402
2630 3259 4.271931
2630 3260 1.007352
2630 3261 7.906841
2630 3267 8.311861
2630 3268 9.431117
2630 3270 7.662116
2630 3272 8.778233
2630 3279 9.790639
2630 3280 8.971107
2630 3281 8.970090
2630 3285 2.381985
2630 3287 4.608910
2630 3294 3.694322
2630 3296 5.391704
2630 3302 2.861210
2630 3303 8.935742
2630 3304 8.520343
2630 3305 6.907532
2630 3307 6.631127
2630 3309 3.083195
2630 3313 2.639546
2630 3320 2.233445
2630 3323 9.244038
2630 3324 4.300457
2630 3329 5.687836
2630 3330 4.805119
2630 3333 7.209518
2630 3334 6.284961
2630 3335 6.884861
2630 3341 4.944178
2630 3344 3.916941
2630 3346 5.109148
2630 3349 1.971658
2630 3356 6.774110
2630 3357 5.873387
2630 3361 2.687806
2630 3369 7.988567
2630 3372 2.016102
2630 3376 7.378830
2630 3377 8.821624
2630 3378 4.949955
2630 3390 8.516541
2630 3391 6.712911
2630 3398 4.255120
2630 3400 5.088802
2630 3412 1.084497
2630 3415 5.821381
2630 3417 4.037485
2630 3422 9.256366
2630 3423 5.580541
2630 3434 6.789164
2630 3440 2.607663
2630 3447 7.279016
2630 3461 1.964759
2630 3465 6.533139
2630 3466 2.573392
2630 3467 5.601676
2630 3468 1.179785
2630 3473 3.519511
2630 3480 9.918183
2630 3484 6.487413
2630 3486 1.728748
2630 3487 9.490075
2630 3489 1.845506
2630 3508 9.172631
2630 3528 4.027296
2630 3529 4.925430
2630 3539 3.397974
2630 3549 8.195559
2630 3551 4.030699
2630 3554 7.965764
2630 3570 8.835927
2630 3582 2.742088
2630 3583 7.062536
2630 3584 6.553717
2630 3587 4.908713
2630 3588 1.628762
2630 3591 9.610373
2630 3596 9.485093
2630 3605 3.904761
2630 3619 9.020300
2630 3621 8.454008
2630 3623 3.987927
2630 3624 4.740178
2630 3625 6.728000
2630 3630 6.685375
2630 3631 3.879338
2630 3647 5.364243
2630 3651 5.763560
2630 3658 3.604636
2630 3661 7.513961
2630 3663 7.145283
2630 3667 3.268413
2630 3671 8.671003
2630 3673 7.072097
2630 3679 4.527212
2630 3688 7.646799
2630 3690 7.700771
2630 3692 1.691338
2630 3693 9.519001
2630 3711 8.083886
2630 3727 6.783205
2630 3736 3.684457
2630 3737 4.334142
2630 3738 4.034133
2630 3739 4.525107
2630 3740 1.629195
2630 3741 7.442480
2630 3746 8.128976
2630 3747 6.607126
2630 3759 7.252049
2630 3765 2.141320
2630 3766 8.398581
2630 3774 5.556896
2630 3789 1.980489
2630 3790 8.669638
2630 3794 6.480557
2630 3796 1.377917
2630 3797 8.201368
2630 3800 8.640826
2630 3808 8.990422
2630 3831 9.855158
2630 3833 9.170136
2630 3836 7.538818
2630 3845 9.282661
2630 3860 1.248170
2630 3871 8.889972
2630 3887 2.080643
2630 3920 2.701078
2630 3947 3.865585
2630 3948 1.520850
2630 3949 1.700405
2630 3964 4.518050
2630 3966 2.875465
2630 3967 1.383400
2630 3996 5.467543
2630 4053 1.476069
2630 4054 9.654850
2630 4242 9.812284
2630 4600 4.429958
2630 4787 9.933560
2630 5666 1.321792
2630 5747 3.826349
2630 5794 4.108774
2630 6392 1.544657
2630 6523 3.278783
2631 72 4.819662
2631 140 4.356102
2631 233 6.225782
2631 241 8.294352
2631 292 1.322181
2631 314 7.171468
2631 346 9.944215
2631 379 5.882467
2631 383 1.849049
2631 416 7.116029
2631 452 2.453994
2631 477 3.492555
2631 549 6.602090
2631 592 2.573679
2631 595 7.535925
2631 652 9.502595
2631 672 9.888748
2631 675 9.556610
2631 794 6.590218
2631 812 7.653334
2631 1077 2.955160
2631 1198 5.827213
2631 1313 9.044011
2631 1316 7.190567
2631 1458 4.162261
2631 1464 3.970954
2631 1544 6.165807
2631 1592 3.935690
2631 2263 1.493633
2631 2577 2.797251
2631 2590 1.213158
2631 2642 5.087186
2631 2650 8.146157
2631 2669 5.423548
2631 2679 1.313290
2631 2703 9.072624
2631 2705 7.204870
2631 3104 6.904902
2631 3110 1.970221
2631 3111 4.905496
2631 3117 4.809377
2631 3137 8.400627
2631 3138 4.116407
2631 3152 5.378295
2631 3394 5.963501
2631 3809 5.587121
2631 3900 6.568498
2631 4754 1.503396
2631 4896 6.160053
2631 5734 4.749131
2631 5735 8.046592
2631 5745 9.553696
2631 5748 5.993502
2631 5772 7.286862
2631 5780 8.205379
2631 5782 3.127483
2631 5793 1.960519
2631 5799 2.373176
2631 5807 2.718786
2631 5851 4.471048
2631 7758 8.048807
2631 7800 5.033026
2632 140 3.424180
2632 175 9.335734
2632 203 9.728299
2632 225 3.782278
2632 233 8.268530
2632 241 6.865588
2632 255 8.579162
2632 314 6.684873
2632 416 3.483076
2632 493 3.643184
2632 520 5.027721
2632 526 1.462355
2632 586 5.465488
2632 592 5.744331
2632 593 5.955755
2632 613 5.198021
2632 736 2.944890
2632 794 6.248939
2632 812 3.238407
2632 1308 5.413663
2632 1316 3.651893
2632 2268 1.169401
2632 2568 1.889249
2632 2612 7.079929
2632 3318 2.618785
2632 3598 1.152661
2632 3904 6.375276
2633 140 8.388955
2633 175 7.918727
2633 233 5.550783
2633 2620 5.179911
2633 2630 8.058822
2633 3366 8.836431
2633 3390 3.102529
2633 3395 3.068004
2633 3396 3.406401
2633 3489 6.887421
2633 3495 1.523872
2633 3639 2.349576
2633 4051 5.653597
2634 225 8.054644
2634 233 1.710518
2634 353 3.057734
2634 2635 5.023970
2635 140 3.726037
2635 175 1.695861
2635 225 6.775811
2635 233 1.615329
2635 241 8.584687
2635 255 4.128208
2635 292 3.348771
2635 293 1.394589
2635 353 4.743716
2635 355 4.785720
2635 383 6.907470
2635 406 2.494023
2635 416 3.228498
2635 525 2.970117
2635 586 7.345862
2635 772 4.519642
2635 1115 1.594121
2635 1161 4.696702
2635 1305 1.392445
2635 1314 3.560694
2635 1320 4.724726
2635 1334 6.925907
2635 1767 9.293019
2635 2160 3.086185
2635 2228 6.804581
2635 2279 8.971940
2635 2572 4.281311
2635 2578 4.740266
2635 2588 7.669861
2635 2601 1.180408
2635 2610 9.320861
2635 2615 5.943899
2635 2619 4.997950
2635 2621 6.058085
2635 2630 2.066389
2635 2634 8.780582
2635 2671 3.840821
2635 2682 7.058989
2635 2699 5.238819
2635 2705 1.516454
2635 3051 7.815948
2635 3098 5.107140
2635 3135 6.837984
2635 3184 3.418972
2635 3288 5.932561
2635 3334 3.875931
2635 3468 4.293708
2635 3533 7.967534
2635 3727 9.691025
2635 3948 2.381255
2635 3949 6.240485
2635 4240 5.738117
2635 4245 6.934379
2635 4335 1.348558
2635 4600 3.399286
2635 4734 4.166610
2635 5665 3.034030
2635 5666 4.874425
2636 140 4.406179
2636 233 8.681768
2636 393 5.655223
2636 647 6.892963
2636 2572 3.661836
2636 2637 4.028275
2636 3742 2.308043
2637 127 7.414457
2637 140 7.020125
2637 180 3.678171
2637 213 7.184727
2637 233 7.605351
2637 284 7.905172
2637 292 5.942076
2637 299 4.801181
2637 309 9.027233
2637 355 1.550352
2637 383 1.340048
2637 393 4.054656
2637 416 1.233621
2637 443 6.362921
2637 479 9.846373
2637 481 1.573947
2637 530 1.265412
2637 586 1.986399
2637 647 8.805967
2637 707 7.113716
2637 822 9.620248
2637 914 3.570573
2637 1725 2.987748
2637 1824 4.685781
2637 1864 4.770372
2637 2118 6.215957
2637 2253 7.583356
2637 2267 3.010650
2637 2268 6.795953
2637 2572 9.755765
2637 2636 9.108148
2637 2690 2.490416
2637 2753 2.520454
2637 2754 7.202256
2637 2947 9.029666
2637 2948 9.549000
2637 3026 9.634892
2637 3127 7.615093
2637 3161 8.426258
2637 3216 7.664265
2637 3263 2.719021
2637 3264 3.517406
2637 3266 1.129545
2637 3271 9.331965
2637 3310 2.552434
2637 3311 1.953317
2637 3312 8.648689
2637 3323 6.829374
2637 3354 4.120436
2637 3565 9.463384
2637 3568 2.321467
2637 3597 2.075257
2637 3604 9.315278
2637 3680 2.357264
2637 3728 3.268839
2637 3742 4.883717
2637 3743 9.288110
2637 3826 7.539831
2637 3951 6.840456
2637 3968 5.804065
2637 3999 2.252111
2637 4060 2.303083
2637 4405 4.702024
2637 4424 9.696458
2637 4426 2.402246
2637 4605 7.754190
2637 4606 7.587891
2637 4617 2.582795
2637 4618 4.189983
2637 4723 7.812515
2637 4735 3.740187
2637 4737 6.084228
2637 4743 7.411772
2637 4744 5.029591
2637 4745 5.815679
2637 4746 2.996357
2637 4753 3.471496
2637 4755 4.299527
2637 4756 6.337196
2637 4757 3.609024
2637 4760 4.425100
2637 5075 4.247933
2637 5203 5.621148
2637 5210 1.093318
2637 5217 9.301618
2637 5218 9.691825
2637 5220 1.926576
2637 5221 6.236317
2637 5222 4.804829
2637 5224 8.162369
2637 5231 8.407591
2637 5237 7.129569
2637 5243 2.045482
2637 5252 3.805986
2637 5254 6.672406
2637 5256 4.764482
2637 5259 1.194428
2637 5260 6.262791
2637 5276 5.020139
2637 5277 7.729846
2637 5286 4.431507
2637 5287 8.979011
2637 5297 9.949585
2637 5316 2.006445
2637 5333 2.856847
2637 5336 9.518329
2637 5339 4.690735
2637 5375 7.052453
2637 5376 1.501741
2637 5382 3.807518
2637 5384 8.383257
2637 5398 1.371701
2637 5403 6.281274
2637 5406 2.767130
2637 5410 6.103911
2637 5419 6.621438
2637 5424 3.029268
2637 5426 5.555215
2637 5430 2.961439
2637 5434 8.035397
2637 5437 1.437989
2637 5438 5.572078
2637 5459 8.862010
2637 5471 5.491669
2637 5490 2.808841
2637 5498 1.789019
2637 5505 1.795449
2637 5677 8.987398
2637 5723 3.900792
2637 6656 8.533913
2637 6892 6.945401
2637 6893 9.174794
2637 6897 7.243819
2637 6906 6.513045
2637 6912 1.053712
2637 6917 1.616608
2637 6921 5.179919
2637 6930 7.687937
2637 6934 1.068767
2637 6949 1.181848
2637 6953 9.572060
2637 6957 6.726605
2637 6959 1.057680
2637 6965 6.573366
2637 6970 7.586750
2637 6976 5.706356
2637 6986 2.078244
2637 6998 1.688381
2637 6999 2.827151
2637 7008 1.118636
2637 7014 7.788129
2637 7015 9.865857
2637 7028 4.996506
2637 7073 7.916679
2637 7074 9.075675
2637 7078 3.763779
2637 7080 3.211131
2637 7082 8.078478
2637 7145 9.768038
2637 7826 7.775634
2637 7986 6.547499
2637 7991 2.089494
2637 7993 2.298064
2637 7994 1.663084
2638 140 5.885422
2638 233 1.198023
2638 438 2.752142
2638 2639 4.361353
2638 3724 9.255479
2638 3825 4.560209
2638 4755 1.722378
2638 5285 7.752389
2639 233 1.626130
2639 286 8.597900
2639 438 2.625032
2639 2570 4.875829
2639 2575 6.116158
2639 2638 9.871401
2639 5237 5.417541
2640 106 2.914489
2640 140 6.314436
2640 166 6.005483
2640 175 7.293316
2640 180 9.253308
2640 192 9.517536
2640 233 3.354925
2640 241 1.682238
2640 243 3.143910
2640 255 6.658396
2640 293 1.220462
2640 299 3.191087
2640 315 7.708678
2640 344 6.302346
2640 355 9.553983
2640 383 8.392818
2640 416 4.065658
2640 425 5.261073
2640 525 9.273403
2640 549 7.682669
2640 557 2.774383
2640 561 4.371746
2640 575 8.074750
2640 588 1.079101
2640 593 6.363085
2640 642 4.368227
2640 652 7.159349
2640 724 6.281204
2640 734 2.233663
2640 1185 4.966412
2640 1305 7.209092
2640 1308 8.972276
2640 1326 4.315955
2640 1327 1.188822
2640 1328 4.407813
2640 1334 1.255951
2640 1428 2.261884
2640 1678 4.533752
2640 1748 6.378513
2640 1767 9.711334
2640 2165 5.329502
2640 2228 8.468040
2640 2263 5.611525
2640 2269 4.489418
2640 2276 7.756744
2640 2572 4.439096
2640 2592 8.895734
2640 2599 7.822383
2640 2601 1.779865
2640 2609 3.183708
2640 2626 6.429501
2640 2671 1.632231
2640 2675 6.094088
2640 2697 8.919001
2640 2736 8.386771
2640 2777 6.347649
2640 2939 8.118320
2640 3032 4.836735
2640 3055 8.473705
2640 3214 1.181568
2640 3215 3.912443
2640 3237 7.935236
2640 3242 6.277374
2640 3308 4.108822
2640 3899 2.269942
2640 3970 4.036770
2640 3999 9.980020
2640 4156 6.335974
2640 4174 5.754002
2640 4624 2.108099
2640 4786 9.132549
2640 5644 3.910723
2640 5647 4.378511
2641 140 8.080488
2641 233 7.447880
2641 383 6.314452
2641 658 1.653847
2641 1643 5.909861
2641 1711 2.181481
2641 1824 8.004787
2641 2572 6.506434
2641 2593 9.625713
2641 7235 1.217198
2641 7708 7.325431
2642 72 1.644359
2642 93 7.450815
2642 140 8.445678
2642 174 2.494245
2642 180 4.246359
2642 203 3.565228
2642 233 2.041964
2642 241 4.631149
2642 292 6.573492
2642 293 3.822999
2642 299 9.727396
2642 354 1.211041
2642 383 7.564407
2642 399 6.517877
2642 416 7.908534
2642 485 3.385024
2642 549 4.553324
2642 557 9.017190
2642 558 4.131935
2642 592 2.931718
2642 593 2.005349
2642 642 2.527438
2642 652 6.878230
2642 724 9.831776
2642 734 3.296656
2642 794 1.673392
2642 797 9.718977
2642 1055 2.913401
2642 1159 4.917576
2642 1188 3.828315
2642 1198 6.274084
2642 1308 2.426823
2642 1313 7.883029
2642 1428 8.804986
2642 1429 6.203532
2642 1458 8.826666
2642 1543 9.882868
2642 1544 9.913267
2642 1549 3.442294
2642 1555 6.711396
2642 1667 2.342506
2642 1763 4.986170
2642 2045 7.186647
2642 2263 3.761842
2642 2269 9.855777
2642 2272 5.387101
2642 2276 6.511450
2642 2568 7.184114
2642 2599 5.688566
2642 2603 1.370975
2642 2614 9.143951
2642 2619 9.305836
2642 2631 2.370749
2642 2643 8.821535
2642 2684 2.367411
2642 2686 9.151482
2642 3102 6.684029
2642 3104 2.784431
2642 3107 4.137478
2642 3108 4.189934
2642 3124 6.083541
2642 3125 6.364799
2642 3137 6.185894
2642 3138 8.148220
2642 3154 1.578434
2642 3160 1.082227
2642 3179 6.936218
2642 3195 1.768463
2642 3196 7.103958
2642 3202 3.383348
2642 3209 4.347704
2642 3230 5.531688
2642 3318 2.893704
2642 3371 5.178261
2642 3437 6.370973
2642 3481 4.086441
2642 3744 7.589866
2642 3748 8.318500
2642 3913 2.238501
2642 4012 6.360261
2642 4494 9.180177
2642 4625 8.134993
2642 4740 9.465771
2642 5745 2.008713
2642 5905 1.355341
2642 5938 4.261893
2642 5940 5.654773
2642 7508 6.797758
2642 7701 7.711388
2643 72 2.667513
2643 140 8.360508
2643 233 1.012575
2643 241 8.698566
2643 255 3.369397
2643 299 5.688751
2643 383 3.237189
2643 416 9.106755
2643 549 8.701410
2643 557 8.081028
2643 558 8.037544
2643 563 3.165074
2643 593 7.923492
2643 645 3.665861
2643 652 7.328521
2643 797 5.909684
2643 1055 3.568443
2643 1458 8.059489
2643 1544 1.470514
2643 1555 2.375881
2643 1667 4.029645
2643 2263 1.744307
2643 2642 8.261447
2643 3102 6.461420
2643 3104 8.233062
2643 3108 2.922321
2643 3124 3.081876
2643 3179 6.768682
2643 3209 5.024757
2643 3230 2.283512
2643 4625 3.523861
2643 5908 7.777055
2644 233 8.867189
2644 355 2.048733
2644 586 1.671294
2644 2571 6.336818
2644 2622 4.438636
2644 2645 6.541757
2645 233 2.275276
2645 292 2.906986
2645 355 9.886598
2645 416 9.697225
2645 586 6.481049
2645 2571 3.044496
2645 2622 2.156958
2645 2644 3.652906
2646 233 9.004805
2646 292 4.863009
2646 355 7.094073
2646 416 1.191461
2646 586 1.621247
2646 1245 9.701513
2646 1330 1.889784
2646 2160 4.363534
2646 2570 6.727289
2646 2571 6.709401
2646 2576 4.884350
2646 2579 1.411300
2646 2596 8.555499
2646 2613 8.423799
2646 2618 2.296711
2646 2622 9.453236
2646 2623 4.901465
2646 2661 7.573549
2646 3949 1.404193
2646 4611 7.405152
2646 4614 9.720279
2646 4615 5.511103
2646 5884 8.164345
2646 7672 9.000757
2646 7723 9.870392
2647 233 3.563971
2647 652 1.404340
2647 2599 9.631844
2648 136 9.565236
2648 140 8.018575
2648 203 2.680091
2648 206 5.197383
2648 233 8.254888
2648 255 1.692332
2648 292 2.002607
2648 299 5.125592
2648 314 1.483402
2648 353 4.025278
2648 354 8.256742
2648 370 5.306982
2648 416 5.300005
2648 455 7.490901
2648 520 1.993035
2648 526 7.256859
2648 549 2.943576
2648 576 5.962226
2648 592 5.479004
2648 595 8.544655
2648 652 7.080128
2648 664 6.349780
2648 691 4.572707
2648 1185 5.492974
2648 1198 2.494997
2648 1253 9.334167
2648 1297 5.209857
2648 1308 3.781398
2648 1320 5.376743
2648 1424 4.137497
2648 1428 5.193153
2648 1458 7.823155
2648 1528 8.642113
2648 1667 9.927289
2648 2507 5.223466
2648 2568 3.723397
2648 2573 9.792607
2648 2574 5.483032
2648 2576 2.611754
2648 2579 2.655220
2648 2604 3.016392
2648 2608 3.783523
2648 2612 6.011192
2648 2700 1.002745
2648 2706 2.903414
2648 2745 6.618330
2648 2936 1.485976
2648 3039 9.138137
2648 3087 1.258624
2648 3197 1.247990
2648 3319 4.212791
2648 3324 3.489906
2648 3371 9.989128
2648 3380 8.185491
2648 3399 4.738301
2648 3481 3.787657
2648 3598 6.903479
2648 3748 5.347558
2648 3903 1.208877
2648 3959 7.746211
2648 5727 5.628206
2648 5792 5.859716
2648 5855 9.437276
2648 5894 3.671358
2648 5925 2.698499
2648 6192 4.934052
2649 233 1.154313
2649 593 9.918756
2650 72 7.629767
2650 140 4.496868
2650 213 8.376283
2650 215 4.686968
2650 225 9.084948
2650 232 1.596802
2650 233 1.006429
2650 241 6.879716
2650 255 2.944024
2650 284 9.981690
2650 292 7.744081
2650 314 2.295238
2650 367 8.011850
2650 370 3.707783
2650 379 8.470521
2650 383 2.962261
2650 416 8.199780
2650 443 1.305181
2650 444 6.540410
2650 450 6.749232
2650 455 5.378223
2650 493 7.890082
2650 526 5.380261
2650 558 4.023467
2650 566 6.311246
2650 576 9.773860
2650 582 1.957334
2650 592 2.636945
2650 595 7.694293
2650 611 3.104195
2650 613 2.752816
2650 705 8.024919
2650 772 4.325117
2650 925 4.623467
2650 1031 8.040254
2650 1176 1.261550
2650 1177 1.406424
2650 1185 6.115293
2650 1245 2.533696
2650 1308 7.495643
2650 1338 2.225399
2650 1458 2.950047
2650 1464 1.513806
2650 1484 8.512833
2650 1544 1.720134
2650 1545 6.567355
2650 1990 5.735879
2650 2040 6.091414
2650 2520 4.992289
2650 2577 1.875336
2650 2613 9.357340
2650 2631 9.856689
2650 2669 7.836846
2650 2684 2.735494
2650 3108 9.854104
2650 3117 3.888977
2650 3133 5.495645
2650 3138 7.504749
2650 3173 3.228991
2650 3174 5.701369
2650 3197 2.467786
2650 3437 4.921665
2650 3482 7.331466
2650 4085 4.262404
2650 4611 2.002566
2650 4880 5.833066
2650 4882 5.632302
2650 4883 9.900945
2650 4884 6.726239
2650 5208 1.282135
2650 5209 1.589748
2650 5213 2.943927
2650 5220 8.053426
2650 5748 9.563366
2650 5750 8.751279
2650 5766 2.328894
2650 5853 8.519782
2650 7695 6.821659
2651 72 4.257376
2651 95 2.314165
2651 111 9.239932
2651 140 4.753878
2651 213 5.637581
2651 233 5.577545
2651 241 2.063490
2651 255 3.595397
2651 293 5.496595
2651 299 1.289039
2651 335 9.035791
2651 336 6.446487
2651 383 9.724137
2651 416 5.128500
2651 444 3.989385
2651 452 8.928787
2651 471 3.952187
2651 478 7.551893
2651 499 1.478242
2651 505 5.939833
2651 508 7.940967
2651 510 1.022726
2651 530 5.921986
2651 556 9.763210
2651 563 3.560618
2651 565 8.331188
2651 566 7.665972
2651 575 4.627917
2651 612 9.848929
2651 613 4.216559
2651 624 1.155020
2651 645 9.182760
2651 652 1.062106
2651 653 7.384029
2651 654 7.223325
2651 734 4.726336
2651 774 1.223933
2651 778 7.739613
2651 815 8.911408
2651 851 8.190827
2651 1063 5.660795
2651 1076 7.105711
2651 1137 6.858131
2651 1185 1.449777
2651 1478 3.482232
2651 1527 8.473290
2651 1657 6.934510
2651 1672 2.826243
2651 1813 5.186808
2651 1935 8.945880
2651 2576 7.324221
2651 2595 4.718068
2651 2606 5.076561
2651 2652 8.910045
2651 2957 8.083607
2651 3147 6.409815
2651 3236 1.534588
2651 3237 6.728724
2651 3240 9.772722
2651 3325 1.679529
2651 3404 5.547712
2651 3724 4.550823
2651 3755 1.721831
2651 3843 9.254438
2651 3845 6.994024
2651 4134 3.874554
2651 4236 8.103496
2651 4681 4.020893
2651 4766 5.075203
2651 4767 1.742181
2651 5489 7.317499
2651 5500 9.822326
2651 5536 5.775468
2651 5552 3.153232
2651 5684 2.787227
2651 5733 8.985120
2651 5742 9.394100
2651 5943 2.765340
2651 5984 4.921830
2651 7155 8.023517
2651 7279 5.139555
2651 7687 4.061177
2652 111 8.240396
2652 140 2.530686
2652 146 5.061177
2652 233 9.080453
2652 241 9.694457
