8500 103689
2264 5289 7
2264 5454 5
2264 5714 3
2264 5775 5
2264 6029 10
2264 6243 7
2264 6458 9
2264 6554 9
2264 6594 9
2264 6714 10
2264 6784 10
2264 6833 10
2264 7115 7
2264 7620 8
2266 587 3
2267 2273 6
2268 2273 4
2269 2273 1
2269 3348 6
2270 2273 7
2274 332 3
2274 425 7
2274 722 3
2274 744 8
2274 856 8
2274 859 9
2274 947 9
2274 1012 7
2274 1018 7
2274 1250 2
2274 1267 2
2274 1437 5
2274 1492 6
2274 1608 6
2274 1700 5
2274 1835 3
2274 1888 6
2274 1919 7
2274 1964 6
2274 2117 8
2274 2135 1
2274 2145 1
2274 2182 10
2274 2240 6
2274 2307 9
2274 2329 9
2274 2332 4
2274 2385 10
2274 2411 10
2274 2423 6
2274 2425 4
2274 2426 3
2274 2435 3
2274 2484 9
2274 2490 2
2274 2571 1
2274 2575 8
2274 2579 10
2274 2580 3
2274 2625 10
2274 2654 1
2274 2946 7
2274 3080 4
2274 3130 6
2274 3155 4
2274 3193 6
2274 3235 4
2274 5936 4
2276 15 9
2276 72 2
2276 840 9
2276 896 7
2276 1026 10
2276 2398 9
2276 2433 7
2276 3334 6
2276 3459 10
2276 3614 1
2276 3897 7
2276 4110 3
2276 4298 9
2276 4400 8
2276 4795 4
2276 5254 7
2276 5393 7
2276 5638 3
2276 5963 4
2276 5969 10
2276 5973 8
2276 6004 3
2276 6156 4
2276 6422 3
2276 6725 4
2276 6739 3
2276 6803 9
2276 7059 9
2276 7478 10
2276 7490 1
2276 7632 7
2276 7839 4
2277 2354 7
2277 3089 1
2277 3643 1
2277 4335 4
2277 5412 2
2277 6813 4
2277 8175 7
2277 8291 5
2278 2276 5
2278 2917 7
2278 5543 2
2278 8291 4
2280 1664 4
2281 2193 9
2281 2625 7
2282 1542 6
2282 1997 1
2282 2285 8
2282 2397 6
2282 8290 2
2283 1542 1
2286 1035 6
2286 1297 4
2286 1492 8
2286 1621 8
2286 1700 7
2286 1997 7
2285 1393 3
2285 1633 10
2285 1679 5
2285 1997 6
2285 2135 5
2285 2210 5
2285 2231 3
2285 2398 3
2285 2485 7
2285 2592 6
2285 2625 5
2285 2713 6
2285 3258 7
2285 3321 1
2285 3371 10
2285 3408 5
2285 7478 8
2287 1492 5
2287 1997 9
2287 2504 1
2287 2968 10
2290 204 7
2290 825 2
2290 827 1
2290 974 4
2290 1100 4
2290 1157 1
2290 1166 2
2290 1297 8
2290 1307 7
2290 1385 8
2290 1549 1
2290 1744 2
2290 1777 2
2290 1990 8
2290 2114 3
2290 2144 10
2290 2209 5
2290 2210 2
2290 2252 9
2290 2257 7
2290 2289 7
2290 2297 8
2290 2324 1
2290 2411 8
2290 2485 3
2290 2510 8
2290 2535 6
2290 2565 6
2290 2595 2
2290 2597 6
2290 2619 9
2290 2651 8
2290 2652 10
2290 2653 8
2290 2654 4
2290 2655 7
2290 2657 2
2290 2660 9
2290 2667 10
2290 2674 10
2290 2686 8
2290 2687 8
2290 2693 5
2290 2727 5
2290 2746 5
2290 2747 5
2290 2819 4
2290 2900 8
2290 2923 9
2290 2973 6
2290 2974 8
2290 3005 9
2290 3007 6
2290 3009 6
2290 3010 6
2290 3024 4
2290 3059 6
2290 3114 5
2290 3117 1
2290 3148 8
2290 3173 8
2290 3200 10
2290 3258 2
2290 3260 6
2290 3301 6
2290 3404 5
2290 3480 9
2290 3516 4
2290 3520 1
2290 3529 2
2290 3537 10
2290 3541 4
2290 3547 9
2290 3548 7
2290 3556 6
2290 3557 3
2290 3567 10
2290 3568 6
2290 3580 3
2290 3587 2
2290 3609 5
2290 3629 8
2290 3646 6
2290 3670 1
2290 3671 9
2290 3680 4
2290 3681 5
2290 3717 9
2290 3720 7
2290 3737 9
2290 3745 7
2290 3769 7
2290 3772 4
2290 3800 8
2290 3803 4
2290 3807 3
2290 3809 8
2290 3811 1
2290 3812 4
2290 3822 9
2290 3843 4
2290 3847 1
2290 3849 1
2290 3867 2
2290 3887 4
2290 3892 10
2290 3903 3
2290 3946 1
2290 3970 1
2290 3973 10
2290 3980 5
2290 4011 9
2290 4021 3
2290 4088 4
2290 4110 5
2290 4191 6
2290 4384 2
2290 4402 8
2290 6055 5
2290 8293 3
2288 2290 10
2289 1385 3
2289 1888 7
2289 1977 4
2289 2237 4
2289 2290 9
2289 2364 4
2289 2504 2
2289 2669 8
2289 2811 8
2289 3117 2
2289 3352 8
2289 3568 9
2289 4124 5
2289 4876 10
2291 1977 9
2292 1977 7
2265 1977 6
2293 1888 5
2293 1977 2
2294 1977 1
2294 2619 5
2294 2625 2
2294 2638 8
2294 2665 3
2294 2856 9
2294 2990 4
2294 5254 5
2294 6229 10
2295 1888 6
2295 5963 2
2296 214 5
2296 1888 3
2297 15 10
2297 204 3
2297 214 9
2297 332 2
2297 417 4
2297 425 4
2297 465 10
2297 608 2
2297 737 4
2297 825 5
2297 1166 6
2297 1267 2
2297 1297 5
2297 1307 9
2297 1315 4
2297 1357 3
2297 1374 4
2297 1384 8
2297 1416 7
2297 1571 9
2297 1633 2
2297 1700 6
2297 1723 10
2297 1734 9
2297 1754 4
2297 1792 7
2297 1814 10
2297 1847 10
2297 1888 8
2297 1956 5
2297 1990 5
2297 2066 9
2297 2072 1
2297 2117 9
2297 2134 4
2297 2144 3
2297 2145 9
2297 2174 6
2297 2193 9
2297 2209 1
2297 2210 10
2297 2225 3
2297 2240 3
2297 2290 10
2297 2328 10
2297 2333 4
2297 2338 1
2297 2398 9
2297 2440 10
2297 2456 1
2297 2474 3
2297 2485 5
2297 2504 4
2297 2506 8
2297 2508 8
2297 2510 2
2297 2535 6
2297 2542 2
2297 2547 5
2297 2570 4
2297 2594 2
2297 2619 9
2297 2625 1
2297 2651 2
2297 2654 5
2297 2657 4
2297 2660 8
2297 2667 9
2297 2685 2
2297 2693 2
2297 2727 10
2297 2746 3
2297 2774 10
2297 2775 2
2297 2794 9
2297 2797 5
2297 2801 3
2297 2856 9
2297 2859 6
2297 2871 4
2297 2958 2
2297 3005 6
2297 3009 6
2297 3014 4
2297 3020 1
2297 3024 1
2297 3026 2
2297 3033 9
2297 3034 2
2297 3059 6
2297 3089 1
2297 3150 8
2297 3192 7
2297 3253 10
2297 3258 8
2297 3260 6
2297 3265 3
2297 3307 5
2297 3338 6
2297 3352 7
2297 3435 10
2297 3454 5
2297 3456 10
2297 3473 4
2297 3489 9
2297 3516 4
2297 3529 9
2297 3537 2
2297 3562 5
2297 3568 3
2297 3576 1
2297 3587 7
2297 3607 5
2297 3615 5
2297 3650 9
2297 3661 4
2297 3770 7
2297 3807 6
2297 3926 10
2297 3946 7
2297 3976 2
2297 4013 2
2297 4021 1
2297 4055 4
2297 4099 9
2297 4103 10
2297 4124 5
2297 4162 8
2297 4179 3
2297 4191 4
2297 4233 7
2297 4263 4
2297 4269 4
2297 4299 8
2297 4338 5
2297 4400 7
2297 4453 1
2297 4510 3
2297 4528 6
2297 4578 2
2297 4604 1
2297 4687 8
2297 4706 3
2297 4811 6
2297 4981 2
2297 4983 9
2297 5055 4
2297 5061 10
2297 5412 5
2297 5584 10
2297 5714 10
2297 5828 1
2297 6337 3
2297 6437 7
2297 6442 4
2297 6566 9
2297 6914 9
2297 6979 4
2297 7168 9
2297 7341 3
2297 7587 3
2297 7632 3
2297 8209 9
2297 8293 1
2298 1012 4
2298 1211 10
2298 1385 9
2298 1792 4
2298 1837 2
2298 1888 10
2298 1964 7
2298 2129 10
2298 2289 1
2298 2328 4
2298 2501 6
2298 2504 1
2298 2535 1
2298 2547 9
2298 2560 7
2298 2575 10
2298 2646 10
2298 2654 6
2298 2794 8
2298 2797 5
2298 2900 1
2298 2926 4
2298 2932 2
2298 2993 1
2298 3028 6
2298 3117 7
2298 3144 3
2298 3145 7
2298 3235 4
2298 3253 9
2298 3276 3
2298 3291 1
2298 3352 4
2298 3483 2
2298 3660 8
2298 3724 4
2298 3806 7
2298 4031 6
2298 4199 6
2298 4201 10
2298 4231 10
2298 4269 4
2298 4289 10
2298 4297 8
2298 4349 6
2298 4365 9
2298 4417 5
2298 4424 4
2299 56 10
2299 856 8
2299 1390 6
2299 1549 5
2299 2120 7
2299 2251 3
2299 2256 5
2299 2322 7
2299 2328 2
2299 2398 6
2299 2410 8
2299 2485 9
2299 2547 1
2299 2560 7
2299 2565 10
2299 2585 7
2299 2619 6
2299 2620 4
2299 2625 10
2299 2651 5
2299 2665 7
2299 2687 3
2299 2700 10
2299 2746 6
2299 2754 9
2299 2794 7
2299 2809 6
2299 2851 4
2299 2909 4
2299 2972 5
2299 2999 3
2299 3026 2
2299 3030 7
2299 3117 10
2299 3251 2
2299 3265 1
2299 3351 2
2299 3459 4
2299 3541 2
2299 3580 2
2299 3615 7
2299 3892 3
2299 3903 6
2299 4024 5
2299 4044 5
2299 4138 3
2299 4448 3
2299 4587 2
2299 4824 9
2299 5148 8
2299 5215 1
2299 5226 9
2299 5246 8
2299 5323 1
2299 5714 2
2299 5814 6
2299 5827 4
2299 5829 7
2299 6032 6
2299 6832 7
2299 7021 3
2299 7092 9
2299 8083 1
2299 8174 7
2299 8178 10
2299 8192 3
2299 8294 3
2300 1390 9
2301 1390 5
2302 1390 9
2304 2305 9
2307 2585 10
2307 2746 7
2307 3024 5
2307 3117 2
2307 3616 2
2307 3650 7
2307 4024 2
2308 2285 8
2310 2285 10
2311 2285 7
2312 2285 6
2313 2285 3
2314 1297 10
2314 2285 6
2314 8293 6
2315 2285 5
2309 2285 7
2309 3321 9
2309 8293 6
2316 2285 4
2316 5375 3
2316 8293 10
2317 2285 9
2317 8293 6
2318 2285 10
2318 8293 4
2319 2285 7
2319 2325 9
2319 8293 9
2320 2285 1
2320 8293 10
2321 2285 8
2321 5375 6
2321 8293 6
2322 332 6
2322 1031 2
2322 1297 5
2322 1547 8
2322 1621 6
2322 1700 4
2322 1835 7
2322 1992 3
2322 2182 6
2322 2289 2
2322 2350 8
2322 2504 6
2322 2619 3
2322 2625 3
2322 2643 6
2322 2814 1
2322 3645 8
2322 4349 5
2322 6227 8
2323 15 1
2323 72 8
2323 204 4
2323 290 1
2323 346 4
2323 417 3
2323 608 4
2323 737 8
2323 827 5
2323 959 3
2323 1157 6
2323 1243 1
2323 1297 5
2323 1307 8
2323 1385 5
2323 1492 4
2323 1549 9
2323 1571 10
2323 1633 7
2323 1729 5
2323 1744 10
2323 1777 10
2323 1836 1
2323 1847 3
2323 1935 1
2323 1984 9
2323 1990 7
2323 2066 6
2323 2114 3
2323 2174 7
2323 2193 2
2323 2210 10
2323 2225 2
2323 2240 2
2323 2252 6
2323 2297 10
2323 2369 8
2323 2398 3
2323 2411 8
2323 2416 4
2323 2485 3
2323 2516 1
2323 2535 10
2323 2565 10
2323 2576 8
2323 2580 8
2323 2585 2
2323 2594 9
2323 2625 9
2323 2651 7
2323 2653 9
2323 2654 8
2323 2657 5
2323 2660 6
2323 2746 4
2323 2747 1
2323 2794 6
2323 2815 5
2323 2838 7
2323 2859 5
2323 2900 2
2323 2923 7
2323 2958 5
2323 3005 1
2323 3007 2
2323 3014 9
2323 3018 4
2323 3020 9
2323 3028 2
2323 3103 8
2323 3130 4
2323 3243 2
2323 3260 10
2323 3352 6
2323 3371 6
2323 3443 5
2323 3456 8
2323 3480 1
2323 3516 8
2323 3541 7
2323 3562 9
2323 3580 2
2323 3724 9
2323 3803 2
2323 3847 5
2323 3871 6
2323 3897 9
2323 3926 1
2323 3937 1
2323 3942 2
2323 3946 1
2323 4011 2
2323 4103 1
2323 4179 10
2323 4191 2
2323 4385 1
2323 4400 7
2323 4510 5
2323 4531 4
2323 4687 3
2323 4820 3
2323 5079 9
2323 5412 2
2323 5415 8
2323 5449 2
2323 5799 3
2323 5817 7
2323 6255 9
2323 7277 3
2323 8294 1
2323 8295 4
2324 1565 5
2324 2485 8
2324 2535 4
2326 204 10
2326 285 6
2326 417 3
2326 608 7
2326 762 2
2326 825 10
2326 827 10
2326 974 7
2326 1031 10
2326 1100 6
2326 1140 1
2326 1157 4
2326 1166 4
2326 1239 2
2326 1297 8
2326 1307 6
2326 1310 1
2326 1385 3
2326 1453 8
2326 1549 10
2326 1571 5
2326 1621 9
2326 1633 6
2326 1688 6
2326 1706 7
2326 1729 9
2326 1744 10
2326 1769 4
2326 1777 8
2326 1935 4
2326 1990 8
2326 2016 5
2326 2066 5
2326 2114 7
2326 2129 7
2326 2134 9
2326 2144 4
2326 2145 9
2326 2209 4
2326 2210 7
2326 2252 4
2326 2257 8
2326 2289 3
2326 2290 2
2326 2297 4
2326 2307 5
2326 2324 1
2326 2325 1
2326 2328 5
2326 2329 4
2326 2338 8
2326 2339 1
2326 2341 6
2326 2348 9
2326 2350 5
2326 2356 6
2326 2384 7
2326 2398 8
2326 2411 7
2326 2416 7
2326 2433 9
2326 2485 7
2326 2506 5
2326 2508 10
2326 2510 3
2326 2516 3
2326 2535 4
2326 2542 9
2326 2544 10
2326 2565 3
2326 2576 2
2326 2585 9
2326 2592 7
2326 2594 9
2326 2595 7
2326 2597 6
2326 2612 2
2326 2619 8
2326 2623 8
2326 2646 6
2326 2653 10
2326 2654 2
2326 2655 6
2326 2657 6
2326 2660 3
2326 2667 1
2326 2674 4
2326 2686 4
2326 2687 9
2326 2693 9
2326 2727 4
2326 2746 1
2326 2747 9
2326 2790 3
2326 2799 6
2326 2819 1
2326 2859 2
2326 2871 10
2326 2900 3
2326 2918 10
2326 2923 8
2326 2932 7
2326 2958 4
2326 2973 6
2326 2981 6
2326 3005 5
2326 3007 1
2326 3009 7
2326 3010 3
2326 3020 7
2326 3021 8
2326 3024 4
2326 3026 5
2326 3028 8
2326 3030 9
2326 3059 9
2326 3084 3
2326 3114 7
2326 3117 5
2326 3148 1
2326 3173 8
2326 3180 2
2326 3192 8
2326 3200 3
2326 3258 8
2326 3260 4
2326 3276 7
2326 3291 3
2326 3307 9
2326 3313 7
2326 3338 1
2326 3346 6
2326 3348 4
2326 3351 1
2326 3352 9
2326 3371 10
2326 3376 4
2326 3404 5
2326 3408 10
2326 3435 9
2326 3439 5
2326 3443 4
2326 3446 10
2326 3455 8
2326 3460 2
2326 3473 1
2326 3480 2
2326 3483 4
2326 3486 2
2326 3489 4
2326 3506 6
2326 3516 9
2326 3520 3
2326 3529 8
2326 3537 4
2326 3538 1
2326 3541 2
2326 3548 10
2326 3557 9
2326 3562 4
2326 3567 7
2326 3568 6
2326 3580 2
2326 3587 9
2326 3615 1
2326 3616 1
2326 3629 7
2326 3631 3
2326 3645 10
2326 3646 9
2326 3650 6
2326 3660 1
2326 3661 7
2326 3670 3
2326 3680 7
2326 3681 7
2326 3717 9
2326 3720 4
2326 3745 8
2326 3769 4
2326 3787 2
2326 3800 7
2326 3804 6
2326 3807 4
2326 3812 7
2326 3813 3
2326 3843 9
2326 3847 2
2326 3871 5
2326 3887 7
2326 3892 5
2326 3898 5
2326 3903 1
2326 3921 4
2326 3926 4
2326 3933 3
2326 3937 10
2326 3967 3
2326 3970 1
2326 3976 4
2326 4011 6
2326 4013 2
2326 4021 4
2326 4024 5
2326 4031 1
2326 4043 9
2326 4055 7
2326 4058 3
2326 4110 8
2326 4117 3
2326 4124 5
2326 4138 9
2326 4162 1
2326 4173 7
2326 4179 7
2326 4181 10
2326 4183 8
2326 4188 1
2326 4189 9
2326 4191 8
2326 4201 9
2326 4233 9
2326 4235 3
2326 4247 5
2326 4256 10
2326 4263 1
2326 4269 9
2326 4290 9
2326 4297 9
2326 4298 8
2326 4323 2
2326 4349 7
2326 4373 5
2326 4384 6
2326 4402 5
2326 4411 6
2326 4417 10
2326 4424 6
2326 4468 4
2326 4480 10
2326 4500 10
2326 4578 1
2326 4735 1
2326 4811 9
2326 4938 4
2326 4962 10
2326 5083 10
2326 5092 9
2326 5100 2
2326 5106 10
2326 8293 10
2326 8294 4
2328 332 1
2328 350 9
2328 403 7
2328 465 10
2328 722 8
2328 744 5
2328 765 4
2328 825 4
2328 859 8
2328 947 10
2328 959 5
2328 968 5
2328 974 2
2328 978 2
2328 1012 6
2328 1018 9
2328 1035 7
2328 1049 7
2328 1097 7
2328 1166 1
2328 1186 8
2328 1211 6
2328 1239 8
2328 1297 3
2328 1384 2
2328 1492 2
2328 1521 1
2328 1547 10
2328 1549 10
2328 1564 3
2328 1608 4
2328 1621 8
2328 1637 1
2328 1646 2
2328 1653 10
2328 1700 7
2328 1723 8
2328 1808 3
2328 1835 8
2328 1836 3
2328 1842 10
2328 1847 9
2328 1956 6
2328 1964 7
2328 1990 4
2328 1992 3
2328 2053 9
2328 2062 7
2328 2066 4
2328 2076 2
2328 2117 9
2328 2120 7
2328 2134 5
2328 2160 4
2328 2174 5
2328 2193 8
2328 2209 9
2328 2210 6
2328 2240 10
2328 2252 10
2328 2257 7
2328 2264 1
2328 2297 7
2328 2322 10
2328 2324 1
2328 2329 8
2328 2332 3
2328 2341 7
2328 2345 5
2328 2350 9
2328 2385 5
2328 2397 8
2328 2400 3
2328 2410 5
2328 2411 7
2328 2435 9
2328 2470 7
2328 2475 2
2328 2479 1
2328 2485 8
2328 2504 6
2328 2506 6
2328 2508 9
2328 2510 8
2328 2517 4
2328 2535 4
2328 2544 9
2328 2547 2
2328 2565 7
2328 2570 7
2328 2579 8
2328 2585 10
2328 2587 5
2328 2593 6
2328 2595 7
2328 2597 10
2328 2599 7
2328 2604 8
2328 2619 5
2328 2620 5
2328 2643 6
2328 2652 3
2328 2653 7
2328 2654 8
2328 2657 8
2328 2660 8
2328 2665 3
2328 2667 2
2328 2669 5
2328 2685 5
2328 2693 5
2328 2707 7
2328 2727 5
2328 2746 8
2328 2747 5
2328 2754 6
2328 2763 6
2328 2768 9
2328 2774 1
2328 2781 6
2328 2794 8
2328 2805 4
2328 2809 2
2328 2814 3
2328 2818 5
2328 2821 3
2328 2825 3
2328 2834 6
2328 2877 6
2328 2932 2
2328 2958 4
2328 2973 2
2328 2981 1
2328 3005 1
2328 3010 10
2328 3014 7
2328 3024 3
2328 3026 8
2328 3028 4
2328 3034 3
2328 3114 2
2328 3148 4
2328 3192 9
2328 3258 7
2328 3260 10
2328 3291 8
2328 3352 2
2328 3394 2
2328 3459 1
2328 3479 1
2328 3480 1
2328 3529 7
2328 3537 2
2328 3562 5
2328 3568 10
2328 3587 3
2328 3607 10
2328 3615 7
2328 3629 8
2328 3650 6
2328 3661 2
2328 3670 6
2328 3713 10
2328 3769 2
2328 3800 3
2328 3892 10
2328 3903 7
2328 3926 7
2328 3970 1
2328 4021 10
2328 4037 2
2328 4043 7
2328 4065 3
2328 4099 5
2328 4134 9
2328 4162 1
2328 4247 4
2328 4256 10
2328 4269 8
2328 4323 4
2328 4483 10
2328 4604 9
2328 4709 6
2328 4712 10
2328 4717 2
2328 4791 8
2328 4795 7
2328 4994 5
2328 5188 3
2328 5524 6
2328 5697 2
2328 5714 4
2328 5800 3
2328 5806 3
2328 5814 6
2328 5822 9
2328 5829 9
2328 5902 6
2328 6123 4
2328 6296 10
2328 6327 8
2328 6347 8
2328 6576 8
2328 6665 7
2328 6770 10
2328 6774 4
2328 6783 7
2328 6832 3
2328 7131 7
2328 7400 4
2328 7414 8
2328 7553 5
2328 8291 8
2328 8293 9
2328 8294 6
2330 2333 7
2330 6914 10
1561 2333 2
2331 2333 7
2331 5714 9
2332 633 7
2332 968 2
2332 1012 9
2332 1018 7
2332 1049 6
2332 1250 1
2332 1835 3
2332 2116 7
2332 2333 6
2332 2411 2
2332 2416 3
2332 2589 4
2332 2591 10
2332 2594 4
2332 2625 7
2332 2651 9
2332 2653 5
2332 2657 6
2332 2708 6
2332 2754 3
2332 2912 2
2332 3018 9
2332 3020 5
2332 3251 2
2332 3253 4
2332 3319 5
2332 3320 10
2332 3324 7
2332 3408 4
2332 3409 8
2332 3410 5
2332 3429 8
2332 3548 5
2332 3556 10
2332 3562 5
2332 8293 10
2334 2339 6
2335 2339 2
2336 2339 8
2337 2339 1
2340 56 7
2340 2341 2
2340 2593 10
2340 2809 2
2342 1211 8
2342 1918 2
2342 2345 8
2342 2651 10
2342 4191 10
2343 1250 5
2343 1992 9
2343 2345 1
2343 2589 5
2343 2591 1
2343 2643 2
2343 2650 5
2344 2345 2
2349 2350 2
2349 2625 10
2351 1031 8
2352 1031 5
2352 3117 10
2354 1031 7
2353 1031 7
2272 56 10
2272 959 3
2272 1031 7
2272 1166 2
2272 1211 7
2272 1297 7
2272 1492 3
2272 1521 8
2272 1633 7
2272 1653 10
2272 1700 6
2272 1792 7
2272 1992 6
2272 2117 6
2272 2120 5
2272 2193 4
2272 2225 8
2272 2385 3
2272 2398 2
2272 2400 6
2272 2576 10
2272 2593 7
2272 2619 4
2272 2625 7
2272 2643 8
2272 2651 10
2272 2654 3
2272 2785 2
2272 2877 2
2272 3034 5
2272 3089 9
2357 947 9
2357 1035 10
2357 1267 7
2357 1492 3
2357 1521 5
2357 1547 9
2357 1700 2
2357 1754 3
2357 1964 7
2357 2625 3
2357 3755 10
2357 8290 7
2359 1621 10
2359 3265 10
2360 1621 2
2360 2653 7
2360 3005 1
2361 2362 2
2363 1035 7
2363 1315 4
2363 1393 5
2363 2193 8
2364 762 8
2364 1035 10
2364 1679 10
2364 2290 5
2364 2440 5
2364 2660 8
2364 2667 1
2364 2819 5
2364 2923 2
2364 3538 10
2364 3809 4
2364 3885 10
2364 4037 1
2364 4424 5
2365 15 5
2365 762 2
2365 856 4
2365 1035 9
2365 1297 2
2365 1357 3
2365 1453 8
2365 1521 5
2365 1571 9
2365 1705 8
2365 1706 7
2365 1754 3
2365 1792 10
2365 1992 10
2365 2053 3
2365 2066 1
2365 2174 9
2365 2252 10
2365 2256 1
2365 2297 4
2365 2328 4
2365 2385 10
2365 2411 6
2365 2510 7
2365 2593 3
2365 2594 7
2365 2599 9
2365 2618 9
2365 2646 10
2365 2651 1
2365 2657 4
2365 2660 8
2365 2665 5
2365 2685 1
2365 2727 9
2365 2746 3
2365 2754 7
2365 2775 6
2365 2801 1
2365 2856 3
2365 2859 1
2365 2951 2
2365 3005 7
2365 3009 7
2365 3020 7
2365 3028 1
2365 3030 4
2365 3117 8
2365 3180 4
2365 3253 9
2365 3260 9
2365 3291 10
2365 3443 2
2365 3516 1
2365 3580 2
2365 3680 7
2365 3812 8
2365 3958 8
2365 4013 9
2365 4021 4
2365 4031 10
2365 4071 9
2365 4099 7
2365 4110 9
2365 4510 3
2365 4528 8
2365 4530 7
2365 4536 8
2365 4719 6
2365 4735 7
2365 5285 7
2365 5671 10
2365 5721 3
2365 5773 3
2365 5775 6
2365 5780 2
2365 8002 9
2366 1097 6
2366 1374 5
2366 1835 1
2366 2625 3
2366 2643 6
2366 2665 6
2366 2736 6
2367 1097 2
2367 2475 7
2367 2579 8
2367 2587 2
2367 2593 4
2367 2604 7
2367 2625 1
2367 2643 5
2368 15 4
2368 290 7
2368 1097 5
2368 2508 1
2368 2560 1
2368 2565 8
2368 2594 6
2368 2599 4
2368 2760 8
2368 3018 8
2368 3021 4
2368 3117 3
2368 3307 10
2368 3351 1
2368 3352 1
2368 3371 8
2368 3443 10
2338 1964 4
2338 2323 3
2338 2504 2
2338 2508 6
2338 2654 8
2338 3348 1
2369 15 10
2369 332 10
2369 737 9
2369 840 7
2369 896 1
2369 1026 9
2369 1352 1
2369 1493 5
2369 1799 6
2369 1964 1
2369 1982 5
2369 2014 4
2369 2160 7
2369 2276 6
2369 2354 6
2369 2364 2
2369 2398 4
2369 2411 10
2369 2552 1
2369 2785 2
2369 2787 7
2369 2822 2
2369 2909 8
2369 3002 5
2369 3106 9
2369 3238 9
2369 3334 6
2369 3393 8
2369 3417 1
2369 3447 7
2369 3456 4
2369 3459 1
2369 3498 8
2369 3541 9
2369 3554 3
2369 3634 1
2369 3643 5
2369 3755 5
2369 3796 1
2369 3808 7
2369 3813 9
2369 3830 1
2369 3897 4
2369 3898 5
2369 3910 5
2369 3976 4
2369 4037 6
2369 4124 5
2369 4191 2
2369 4219 10
2369 4276 3
2369 4297 10
2369 4310 1
2369 4315 3
2369 4401 2
2369 4432 7
2369 4448 4
2369 4507 7
2369 4530 1
2369 4536 10
2369 4547 9
2369 4587 9
2369 4712 2
2369 4791 1
2369 4795 2
2369 4824 9
2369 4828 4
2369 4875 7
2369 4929 2
2369 4964 9
2369 4977 8
2369 4983 1
2369 5020 3
2369 5022 10
2369 5037 6
2369 5055 8
2369 5079 8
2369 5083 7
2369 5123 7
2369 5148 10
2369 5176 4
2369 5179 7
2369 5182 8
2369 5189 4
2369 5208 3
2369 5210 3
2369 5215 8
2369 5226 7
2369 5231 2
2369 5233 4
2369 5254 4
2369 5255 7
2369 5303 7
2369 5305 9
2369 5321 7
2369 5327 4
2369 5375 5
2369 5404 7
2369 5412 10
2369 5415 5
2369 5452 10
2369 5454 8
2369 5457 3
2369 5467 7
2369 5484 1
2369 5545 10
2369 5563 1
2369 5564 8
2369 5584 4
2369 5605 5
2369 5624 7
2369 5638 2
2369 5664 10
2369 5673 2
2369 5680 4
2369 5714 2
2369 5739 10
2369 5745 6
2369 5775 8
2369 5799 5
2369 5811 1
2369 5886 6
2369 5902 1
2369 5963 9
2369 5977 3
2369 6001 1
2369 6041 2
2369 6044 2
2369 6107 6
2369 6111 10
2369 6156 2
2369 6166 4
2369 6227 4
2369 6235 2
2369 6306 7
2369 6327 1
2369 6328 1
2369 6414 3
2369 6447 10
2369 6458 1
2369 6523 9
2369 6566 7
2369 6571 8
2369 6576 10
2369 6596 3
2369 6632 4
2369 6634 1
2369 6665 10
2369 6720 3
2369 6725 1
2369 6736 4
2369 6765 3
2369 6789 9
2369 6875 2
2369 6955 5
2369 7047 1
2369 7050 3
2369 7052 7
2369 7088 5
2369 7092 4
2369 7116 2
2369 7131 3
2369 7146 10
2369 7168 5
2369 7214 4
2369 7238 7
2369 7279 8
2369 7386 6
2369 7389 8
2369 7512 4
2369 7553 9
2369 7620 6
2369 7632 9
2369 7649 1
2369 7666 4
2369 7810 10
2369 7839 1
2369 7855 7
2369 7860 8
2369 7862 1
2369 7871 9
2369 7908 2
2369 7924 10
2369 7928 9
2369 8002 7
2369 8083 8
2369 8212 2
2369 8224 9
2369 8295 7
2370 1964 5
2370 2484 8
2371 214 10
2371 722 5
2371 762 5
2371 856 3
2371 959 6
2371 1012 8
2371 1166 8
2371 1186 6
2371 1211 5
2371 1250 2
2371 1267 8
2371 1291 9
2371 1297 7
2371 1315 8
2371 1357 1
2371 1416 9
2371 1437 2
2371 1453 5
2371 1492 1
2371 1596 10
2371 1705 5
2371 1734 7
2371 1754 10
2371 1781 6
2371 1792 4
2371 1808 7
2371 1814 6
2371 1837 3
2371 1847 9
2371 1918 5
2371 1919 6
2371 1964 9
2371 2053 6
2371 2117 1
2371 2174 3
2371 2225 7
2371 2251 3
2371 2256 2
2371 2264 8
2371 2323 2
2371 2324 10
2371 2354 3
2371 2375 3
2371 2400 10
2371 2411 2
2371 2416 10
2371 2426 7
2371 2470 10
2371 2485 2
2371 2504 2
2371 2517 4
2371 2547 9
2371 2550 6
2371 2560 7
2371 2565 9
2371 2579 3
2371 2587 2
2371 2593 2
2371 2625 7
2371 2646 5
2371 2653 1
2371 2654 6
2371 2657 5
2371 2662 6
2371 2696 9
2371 2697 2
2371 2707 6
2371 2724 2
2371 2815 6
2371 2830 6
2371 2856 1
2371 2877 7
2371 2880 8
2371 2900 5
2371 2902 4
2371 2918 4
2371 2922 2
2371 2926 4
2371 2955 5
2371 2963 6
2371 2968 10
2371 2972 4
2371 2973 4
2371 2977 6
2371 2979 7
2371 2993 4
2371 2996 10
2371 2999 1
2371 3007 4
2371 3026 7
2371 3029 7
2371 3033 3
2371 3034 3
2371 3056 6
2371 3059 9
2371 3068 7
2371 3080 3
2371 3104 8
2371 3117 5
